Name,Latitude,Longitude,Address,City,Region,Cuisine,Price,Rating,Reviews
All You Need - Sunny,25.943272,-80.121845,18090 Collins Ave T19,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,American Breakfast,$$,4.6/5 Google,430
Ararat Grill Bar,25.943272,-80.121845,18090 Collins Ave T22,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Armenian,$$,4.6/5 Google,462
Il Ponte Vecchio Pizzeria,25.94914,-80.121196,18660 Collins Ave #102,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Italian/Pizza,$$,4.8/5 Google,533
Pizza Bianco,25.954479,-80.119765,19201 Collins Ave (Lower Lobby),"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Pizza,$$,4.9/5 Google,443
Sushi Zen & Izakaya,25.943272,-80.121845,18090 Collins Ave T-23,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Japanese/Sushi,$$,4.7/5 Google,480
Family & Friends,25.945055,-80.122016,18288 Collins Ave,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Italian,$$,4.7/5 Google,516
Lentrecote French Restaurant,25.944598,-80.122158,18146 Collins Ave,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,French,$$$,4.7/5 Google,435
Kalinka Euro Deli,25.943272,-80.121845,18090 Collins Ave T-24,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Ukrainian/Deli,$$,4.3/5 Google,226
Oliva Pizza & Gelato,25.945055,-80.122016,18288 Collins Ave Unit 3,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Pizza,$$,4.6/5 Google,228
INTIMAR Peruvian Restaurant,25.933572,-80.122267,17040 Collins Ave,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Peruvian,$$$,4.6/5 Google,327
Crystal Lounge,25.929584,-80.123393,152 Sunny Isles Blvd Ste 13,"Sunny Isles Beach, FL 33160",Sunny Isles Beach,Russian,$$$,4.7/5 Google,121
COTOA Restaurant,25.890061,-80.185321,12475 NE 6th Ct,"North Miami, FL 33161",North Miami,N/A,$$,4.7/5 Google,292
Tomato & Basil,25.89059,-80.185099,653 NE 125th St,"North Miami, FL 33161",North Miami,Italian,$$,4.9/5 Google,288
Lost City Brewing Company,25.888356,-80.170842,12207 NE 13th Ct,"North Miami, FL 33161",North Miami,American/Brewery,$$,4.9/5 Google,138
Namaste Indian Cuisine,25.894535,-80.161906,12749 Biscayne Blvd,"North Miami, FL 33181",North Miami,Indian,$$,4.7/5 Google,217
Zaika Indian Cuisine,25.889169,-80.154772,2176 NE 123rd St,"North Miami, FL 33181",North Miami,Indian,$$,4.5/5 Google,357
Sushi Lucy,25.886477,-80.226439,1680 NE 123rd St,"North Miami, FL 33181",North Miami,Japanese/Sushi,$$,4.1/5 Google,190
Gorditos Bar and Grill,25.889121,-80.155969,2112 NE 123rd St,"North Miami, FL 33181",North Miami,Mexican,$$,4.7/5 Google,71
American Czech-Slovak Club,25.89845,-80.16347,13325 Arch Creek Rd,"North Miami, FL 33181",North Miami,Czech-Slovak,$$,4.9/5 Google,76
Sunnyside Cafe,25.903407,-80.174633,13899 W Dixie Hwy,"North Miami, FL 33161",North Miami,American Breakfast,$,3.8/5 Google,151
Donovan's Bar & Grill,25.89423,-80.211391,13040 NW 7th Ave,"North Miami, FL 33168",North Miami,American,$$,4.6/5 Google,88
Lakay Food Spot,25.888862,-80.186249,12325 NE 6th Ave,"North Miami, FL 33161",North Miami,Haitian,$,3.8/5 Google,135
Le Cap Restaurant,25.899193,-80.211054,13639 NW 7th Ave,"North Miami, FL 33168",North Miami,Haitian,$$,3.7/5 Google,146
Twin Dragon Hibachi,25.887895,-80.210377,12351 NW 7th Ave,"North Miami, FL 33168",North Miami,Chinese/Hibachi,$$,5.0/5 Google,7
Home of Flavor,25.90071,-80.210976,13737 NW 7th Ave,"North Miami, FL 33168",North Miami,Caribbean,$,3.5/5 Google,101
P.F. Chang's,25.937447,-80.149153,17455 Biscayne Blvd,"North Miami Beach, FL 33160",North Miami Beach,Asian/Chinese,$$,4.7/5 Google,1372
La Matera Kosher Argentinian Steakhouse,25.927228,-80.139413,3073 NE 163rd St,"North Miami Beach, FL 33160",North Miami Beach,Argentine/Kosher Steakhouse,$$$,4.8/5 Google,216
Kavkaz Restaurant,25.910617,-80.144549,15504 Biscayne Blvd,"North Miami Beach, FL 33162",North Miami Beach,Georgian/Caucasus,$$,4.4/5 Google,375
Pura Vida Miami (North Miami Beach),25.91057,-80.144544,15180 Biscayne Blvd,"North Miami Beach, FL 33162",North Miami Beach,Health Food,$$,4.8/5 Google,207
Smash House Burgers Miami,25.926489,-80.169064,1550 NE 164th St,"North Miami Beach, FL 33162",North Miami Beach,Burgers,$,4.6/5 Google,455
Carne en Vara Express,25.947186,-80.14883,2590 NE 186th St,"North Miami Beach, FL",North Miami Beach,Venezuelan,$$,4.5/5 Google,271
Sushi Sake Miami Gardens,25.944648,-80.168728,1608 NE Miami Gardens Dr Unit 70,"North Miami Beach, FL 33179",North Miami Beach,Japanese/Sushi,$$,4.2/5 Google,144
Peppo Argentinian Restaurant,25.943215,-80.149337,18190 W Dixie Hwy,"North Miami Beach, FL 33160",North Miami Beach,Argentine,$$,4.6/5 Google,153
Iron Sushi,25.92659,-80.15614,16350 W Dixie Hwy,"North Miami Beach, FL 33160",North Miami Beach,Japanese/Sushi,$$,4.5/5 Google,285
Boteco do Manolo,25.927657,-80.138626,3161 NE 163rd St,"North Miami Beach, FL 33160",North Miami Beach,Brazilian,$$,4.3/5 Google,40
Thai House II,25.925511,-80.155223,2250 NE 163rd St,"North Miami Beach, FL 33160",North Miami Beach,Thai,$$,4.1/5 Google,326
Jonjoli Georgian Cafe,25.9326,-80.15387,17010 W Dixie Hwy Ste C,"North Miami Beach, FL 33160",North Miami Beach,Georgian,$$,4.7/5 Google,82
Wok Place Inc,25.933068,-80.153339,17048 W Dixie Hwy,"North Miami Beach, FL 33160",North Miami Beach,Chinese,$,5.0/5 Google,15
Cheen Huaye - Southern Mexican Cuisine,25.910602,-80.144547,15400 Biscayne Blvd,"North Miami Beach, FL 33162",North Miami Beach,Mexican,$$,4.4/5 Google,316
House of Food Porn,25.83272,-80.20016,199 NW 62nd St A,"Miami, FL 33150",Little Haiti,Japanese/Omakase Fusion,$$$$,5.0/5 Tripadvisor,704
Blue Collar,25.83786,-80.18476,6730 Biscayne Blvd,"Miami, FL 33138",Little Haiti,American,N/A,N/A,N/A
Balans,25.837795,-80.18405,6789 Biscayne Blvd,"Miami, FL 33138",Little Haiti,American,N/A,N/A,N/A
Dogma Grill,25.839796,-80.184506,7010 Biscayne Blvd,"Miami, FL 33138",Little Haiti,American/Hot Dogs,N/A,N/A,N/A
Blessing,25.85286,-80.192841,8427 NE 2nd Ave,"Miami, FL 33138",Little Haiti,Haitian,N/A,N/A,N/A
Fire Kitchen and Bar,25.851591,-80.192744,8303 NE 2nd Ave,"Miami, FL 33138",Little Haiti,American,N/A,N/A,N/A
Crisppis Miami,25.804598,-80.189179,2917 Biscayne Blvd,"Miami, FL 33137",Midtown,American/Burger,N/A,N/A,N/A
Flyfuel Food Co.,25.803909,-80.192315,154 NE 29th St,"Miami, FL 33137",Midtown,Health Food,N/A,N/A,N/A
Crab du Jour,25.807896,-80.194733,3201 N Miami Ave,"Miami, FL 33127",Midtown,Seafood/Cajun,N/A,N/A,N/A
Mangal,25.804805,-80.189172,2929 Biscayne Blvd,"Miami, FL 33137",Midtown,Turkish/Mediterranean,N/A,N/A,N/A
Shelter Restaurant - Miami,25.802435,-80.194713,10 NE 27th St,"Miami, FL 33137",Midtown,American,N/A,N/A,N/A
Las Rosas,25.803441,-80.207503,2898 NW 7th Ave,"Miami, FL 33127",Allapattah,Bar/American,N/A,N/A,N/A
Mercato,25.814323,-80.190807,4141 NE 2nd Ave,"Miami, FL 33137",Design District,Italian,N/A,N/A,N/A
Palat,25.818744,-80.191764,4702 NE 2nd Ave,"Miami, FL 33137",Design District,Italian,N/A,N/A,N/A
The District Miami,25.817744,-80.191918,190 NE 46th St,"Miami, FL 33137",Design District,American,N/A,N/A,N/A
Okami,25.81413,-80.19227,156 NE 41st St,"Miami, FL 33137",Design District,Japanese,N/A,N/A,N/A
Japow,25.813536,-80.194401,151 NE 41st St,"Miami, FL 33137",Design District,Japanese,N/A,N/A,N/A
ZZ's Sushi Bar,25.813536,-80.194401,151 NE 41st St,"Miami, FL 33137",Design District,Japanese/Sushi,N/A,N/A,N/A
YOSO Sushi,25.813596,-80.193763,87 NE 40th St,"Miami, FL 33137",Design District,Japanese,N/A,N/A,N/A
Wayan Miami,25.799497,-80.196035,50 NW 24th St,"Miami, FL 33127",Wynwood,Indonesian,N/A,N/A,N/A
FREEHOLD Miami,25.798425,-80.198806,2219 NW 2nd Ave,"Miami, FL 33127",Wynwood,American/Bar,N/A,N/A,N/A
Sha Wynwood,25.800953,-80.196936,97 NW 25th St,"Miami, FL 33127",Wynwood,Mediterranean,N/A,N/A,N/A
305 Pizza,25.800084,-80.198175,151 NW 24th St,"Miami, FL 33127",Wynwood,Pizza,N/A,N/A,N/A
La Birra Bar,25.799955,-80.200138,250 NW 24th St,"Miami, FL 33127",Wynwood,Argentinian/Burger,N/A,N/A,N/A
Beaker & Gray,25.802316,-80.194767,2637 N Miami Ave,"Miami, FL 33127",Wynwood,American/Bar,N/A,N/A,N/A
Wynwood Smoke and Lounge,25.799949,-80.200912,320 NW 24th St,"Miami, FL 33127",Wynwood,Middle Eastern,N/A,N/A,N/A
Smart Bowls Miami,25.804416,-80.204366,542 NW 30th St,"Miami, FL 33127",Wynwood,Mediterranean/Healthy,N/A,N/A,N/A
El Bajareque,25.810115,-80.20098,278 NW 36th St,"Miami, FL 33127",Wynwood,Puerto Rican,N/A,N/A,N/A
El Cartel Colombian Restaurant,25.772929,-80.19201,194 SE 1st Ave,"Miami, FL 33131",Downtown Miami,Colombian,N/A,N/A,N/A
Giardino Gourmet Salads,25.774475,-80.190635,169 E Flagler St,"Miami, FL 33131",Downtown Miami,Salads/American,N/A,N/A,N/A
Iron Sushi,25.773127,-80.189116,120 SE 3rd Ave,"Miami, FL 33131",Downtown Miami,Japanese/Sushi,N/A,N/A,N/A
Camila's Restaurante Brasileiro,25.772938,-80.191772,129 SE 1st Ave,"Miami, FL 33131",Downtown Miami,Brazilian,N/A,N/A,N/A
Manna Life Food,25.775029,-80.190421,80 NE 2nd Ave,"Miami, FL 33132",Downtown Miami,Vegan/Health Food,N/A,N/A,N/A
Motek - Mediterranean Cafe & Restaurant,25.77494,-80.192838,36 NE 1st St,"Miami, FL 33132",Downtown Miami,Mediterranean,N/A,N/A,N/A
Manolo & Rene Grill,25.776105,-80.188738,188 NE 3rd Ave,"Miami, FL 33132",Downtown Miami,Cuban,N/A,N/A,N/A
Ten Fruits,25.776089,-80.188529,143 NE 3rd Ave,"Miami, FL 33132",Downtown Miami,Juice/Salad/Sandwich,N/A,N/A,N/A
Margaritaville,25.778902,-80.186755,401 Biscayne Blvd,"Miami, FL 33132",Downtown Miami,Caribbean/American,N/A,N/A,N/A
Jar and Fork,25.774042,-80.188561,270 E Flagler St,"Miami, FL 33131",Downtown Miami,American,N/A,N/A,N/A
Mario the Baker Pizza,25.774265,-80.194472,43 W Flagler St,"Miami, FL 33128",Downtown Miami,Pizza,N/A,N/A,N/A
Meraki Greek Bistro,25.772796,-80.19198,142 SE 1st Ave,"Miami, FL 33131",Downtown Miami,Greek,N/A,N/A,N/A
La Granja,25.772819,-80.190122,127 SE 2nd Ave,"Miami, FL 33131",Downtown Miami,Peruvian/Chicken,N/A,N/A,N/A
New York Roma Pizza,25.77286,-80.190128,125 SE 2nd Ave,"Miami, FL 33131",Downtown Miami,Pizza/Italian,N/A,N/A,N/A
The Cocinita Miami,25.768478,-80.19094,70 SE 5th St,"Miami, FL 33131",Downtown Miami,Latin American,N/A,N/A,N/A
Maple & Ash,25.78094,-80.191841,699 NE 1st Ave,"Miami, FL 33132",Downtown Miami,American/Steakhouse,N/A,N/A,N/A
Gordon Ramsay Hell's Kitchen,25.771397,-80.188364,340 SE 3rd St,"Miami, FL 33131",Downtown Miami,American,N/A,N/A,N/A
Chick'n Grill,25.76599,-80.198511,250 SW 8th St,"Miami, FL 33130",Brickell,American/Chicken,N/A,N/A,N/A
La Moon,25.766468,-80.195122,97 SW 8th St,"Miami, FL 33130",Brickell,Colombian,N/A,N/A,N/A
Baires Grill,25.763969,-80.193597,1010 S Miami Ave,"Miami, FL 33130",Brickell,Argentinian/Steakhouse,N/A,N/A,N/A
The Arketekt by Aficionados,25.761736,-80.190393,1200 Brickell Bay Dr,"Miami, FL 33131",Brickell,Lounge/American,N/A,N/A,N/A
La Estacion Cafe,25.760626,-80.192607,1390 Brickell Ave,"Miami, FL 33131",Brickell,Cuban,N/A,N/A,N/A
Okeydokey,25.765986,-80.198805,268 SW 8th St,"Miami, FL 33130",Brickell,American,N/A,N/A,N/A
Kan Sushi,25.765242,-80.19347,900 S Miami Ave,"Miami, FL 33130",Brickell,Japanese/Sushi,N/A,N/A,N/A
Mercado Japones,25.763822,-80.193364,1036 S Miami Ave,"Miami, FL 33130",Brickell,Japanese,N/A,N/A,N/A
Cajun Boil,25.76745,-80.19611,141 SW 7th St,"Miami, FL 33130",Brickell,Seafood/Cajun,N/A,N/A,N/A
Batch Gastropub,25.762202,-80.194163,30 SW 12th St,"Miami, FL 33130",Brickell,American Gastropub,N/A,N/A,N/A
La Sandwicherie,25.766079,-80.194072,34 SW 8th St,"Miami, FL 33130",Brickell,French/Sandwiches,N/A,N/A,N/A
Tacos Atarantados Brickell,25.762237,-80.19349,1250 S Miami Ave,"Miami, FL 33130",Brickell,Mexican,N/A,N/A,N/A
Blackbird Ordinary,25.766638,-80.195222,729 SW 1st Ave,"Miami, FL 33130",Brickell,American/Bar,N/A,N/A,N/A
North Italia,25.765242,-80.19347,900 S Miami Ave,"Miami, FL 33130",Brickell,Italian,N/A,N/A,N/A
Piola Brickell,25.762237,-80.19349,1250 S Miami Ave,"Miami, FL 33130",Brickell,Italian/Pizza,N/A,N/A,N/A
Barton G the Restaurant,25.786174,-80.141976,1427 West Ave,"Miami Beach, FL 33139",Miami Beach,American/Eclectic,N/A,N/A,N/A
Lokum,25.790108,-80.140988,1629 Alton Rd,"Miami Beach, FL 33139",Miami Beach,Turkish,N/A,N/A,N/A
Sardinia Enoteca Ristorante,25.793732,-80.144232,1801 Purdy Ave,"Miami Beach, FL 33139",Miami Beach,Italian/Sardinian,N/A,N/A,N/A
NaiYaRa,25.79431,-80.143886,1854 Bay Rd,"Miami Beach, FL 33139",Miami Beach,Thai,N/A,N/A,N/A
Meat Market,25.790786,-80.137913,915 Lincoln Rd,"Miami Beach, FL 33139",Miami Beach,Steakhouse,N/A,N/A,N/A
Doraku Sushi,25.790343,-80.140168,1104 Lincoln Rd,"Miami Beach, FL 33139",Miami Beach,Japanese/Sushi,N/A,N/A,N/A
Carmelo Family Kitchen,25.790209,-80.138218,920 Lincoln Rd,"Miami Beach, FL 33139",Miami Beach,Argentinian/Steakhouse,N/A,N/A,N/A
Icebox Cafe,25.794264,-80.144322,1855 Purdy Ave,"Miami Beach, FL 33139",Miami Beach,American/Breakfast,N/A,N/A,N/A
Macaluso's,25.793006,-80.140908,1747 Alton Rd,"Miami Beach, FL 33139",Miami Beach,Italian,N/A,N/A,N/A
Chotto Matte,25.791157,-80.140246,1664 Lenox Ave,"Miami Beach, FL 33139",Miami Beach,Japanese-Peruvian (Nikkei),N/A,N/A,N/A
Stiltsville Fish Bar,25.793242,-80.144191,1787 Purdy Ave,"Miami Beach, FL 33139",Miami Beach,Seafood,N/A,N/A,N/A
Havana 1957,25.79074,-80.136974,819 Lincoln Rd,"Miami Beach, FL 33139",Miami Beach,Cuban,N/A,N/A,N/A
San Lorenzo Ristorante,25.84677,-80.184003,620 NE 78th St,"Miami, FL 33138",Little River,Italian,N/A,N/A,N/A
Tran An,25.850011,-80.192369,217 NE 82nd St,"Miami, FL 33138",Little River,Vietnamese,N/A,N/A,N/A
La Santa Taqueria,25.84999,-80.1927,201 NE 82nd St,"Miami, FL 33138",Little River,Mexican,N/A,N/A,N/A
Ironside Pizza,25.84508,-80.188266,7580 NE 4th Ct,"Miami, FL 33138",Little River,Pizza,N/A,N/A,N/A
Sherwood's,25.851274,-80.192607,8281 NE 2nd Ave,"Miami, FL 33138",Little River,American,N/A,N/A,N/A
Doggi's Arepa Bar,25.842182,-80.184076,7281 Biscayne Blvd,"Miami, FL 33138",Little River,Venezuelan,N/A,N/A,N/A
Moshi Moshi,25.841845,-80.184545,7232 Biscayne Blvd,"Miami, FL 33138",Little River,Japanese/Sushi,N/A,N/A,N/A
Jimmy's Eastside Diner,25.84142,-80.18408,7201 Biscayne Blvd,"Miami, FL 33138",Little River,American/Diner,N/A,N/A,N/A
Nido Caffe,25.847359,-80.184612,7895 Biscayne Blvd,"Miami, FL 33138",Little River,Italian/Cafe,N/A,N/A,N/A
Cake Thai,25.848274,-80.184467,7919 Biscayne Blvd,"Miami, FL 33138",Little River,Thai,N/A,N/A,N/A
Siam Rice Thai and Sushi,25.84858,-80.184486,7941 Biscayne Blvd,"Miami, FL 33138",Little River,Thai/Sushi,N/A,N/A,N/A
Yeti's at Skatebird,25.851769,-80.185752,533 NE 83rd St,"Miami, FL 33138",Little River,Pizza,N/A,N/A,N/A
Miranda Cuisine and Bar,25.808784,-80.266085,4299 NW 36th St,"Miami Springs, FL 33166",MIA Airport Area,Latin American,$$$,4.9/5 Google,660
My Little Greek Deli,25.821312,-80.284179,195 Westward Dr,"Miami Springs, FL 33166",MIA Airport Area,Greek,$$,4.8/5 Google,246
Ceviches by Divino,25.821799,-80.281209,46 Curtiss Pkwy,"Miami Springs, FL 33166",MIA Airport Area,Peruvian,$$,4.7/5 Google,367
Paco's Way,25.821592,-80.281007,45 Curtiss Pkwy,"Miami Springs, FL 33166",MIA Airport Area,Spanish,$$$,4.6/5 Google,465
Sushi Sake Miami Springs,25.82159,-80.282287,1 Westward Dr Bay 1,"Miami Springs, FL 33166",MIA Airport Area,Japanese,$$,4.7/5 Google,395
Cozy Corner,25.821091,-80.283123,90 Westward Dr,"Miami Springs, FL 33166",MIA Airport Area,American Diner,$$,4.5/5 Google,297
Old Tom's Sports Bar,25.808194,-80.277797,5001 NW 36th St,"Miami Springs, FL 33166",MIA Airport Area,American,$$,4.3/5 Google,536
Siamo Ristorante & Pizzeria,25.821536,-80.282574,17 Westward Dr,"Miami Springs, FL 33166",MIA Airport Area,Italian,$$,4.2/5 Google,336
Hole 19 - Scratch Kitchen + Bar,25.814426,-80.288894,650 Curtiss Pkwy,"Miami Springs, FL 33166",MIA Airport Area,American Gastropub,$$,4.3/5 Google,127
The Pilot House,25.808393,-80.276769,4909 NW 36th St,"Miami Springs, FL 33166",MIA Airport Area,American Bar,$$,4.4/5 Google,199
Suvi Thai Sushi Restaurant,25.807904,-80.28849,5683 NW 36th St,"Miami Springs, FL 33166",MIA Airport Area,Thai/Sushi,$$,4.2/5 Google,259
Antojos Peruanos,25.821215,-80.285483,261 Westward Dr Ste 105,"Miami Springs, FL 33166",MIA Airport Area,Peruvian,$$,4.2/5 Google,68
Sr de los Tacos,25.792877,-80.369364,2070 NW 107th Ave,"Sweetwater, FL 33172",Sweetwater,Mexican,$$,4.7/5 Google,408
107 Taste Asian Restaurant,25.752753,-80.367349,1679 SW 107th Ave,"Miami (Sweetwater/FIU), FL 33174",Sweetwater,Asian,$$,4.9/5 Google,971
Bandeja Paisa Restaurant,25.7699,-80.350841,9511 W Flagler St,"Miami (Sweetwater/Fontainebleau), FL 33174",Sweetwater,Colombian,$$,4.9/5 Google,3312
Recoveco,25.702212,-80.291266,6000 SW 74th St Ste 1,"South Miami, FL 33143",South Miami,Seafood,$$$,5.0/5 Google,84
Tokyo Tuna Sushi,25.703269,-80.287514,5800 SW 73rd St,"South Miami, FL 33143",South Miami,Japanese,$$,4.4/5 Google,96
Pla-Tu Sushi Thai Tapas,25.704578,-80.29221,6101 Sunset Dr,"South Miami, FL 33143",South Miami,Japanese/Thai,$$,4.7/5 Google,168
Fratelli By Jholano's,25.688142,-80.313068,8860 SW 72nd Pl,"Miami (Kendall), FL 33156",Kendall,Italian Bar,$$,4.0/5 Google,353
Shiraz Bistro & Market,25.680506,-80.318927,9630 SW 77th Ave,"Miami (Kendall), FL 33156",Kendall,Persian,$$,4.6/5 Google,225
Ranchito mi Peru IV,25.680287,-80.318902,9636 SW 77th Ave,"Miami (Kendall), FL 33156",Kendall,Peruvian,$$,4.7/5 Google,18
Tucandela Bar,25.689151,-80.385826,8405 Mills Dr Ste 208,"Kendall, FL 33183",Kendall,Bar/Latin,$$,3.1/5 Google,221
Sushi KONG,25.749897,-80.242296,3000 Coral Wy,"Coral Gables, FL 33145",Coral Gables,Japanese/Sushi,$$$,4.9/5 Google,519
Miss Crispy Rice / Omakase,25.764169,-80.259488,808 Ponce de Leon Blvd,"Coral Gables, FL 33134",Coral Gables,Sushi Bar,$$$$,4.5/5 Google,215
Piccola Pizzeria,25.751112,-80.258379,2305 Ponce de Leon Blvd,"Coral Gables, FL 33134",Coral Gables,Pizza,$$,4.9/5 Google,269
Bistro Cafe,25.733361,-80.261035,4155 Laguna St,"Coral Gables, FL 33146",Coral Gables,Brunch/Cafe,$$,4.9/5 Google,709
Francesco,25.749214,-80.260332,278 Miracle Mile,"Coral Gables, FL 33134",Coral Gables,Italian/Wine Bar,$$$,4.7/5 Google,311
CRAFT Coral Gables,25.75148,-80.25743,127 Giralda Ave,"Coral Gables, FL 33134",Coral Gables,American Breakfast,$$$,4.9/5 Google,669
Naked Farmer,25.751482,-80.257588,137 Giralda Ave,"Coral Gables, FL 33134",Coral Gables,New American,$$$,4.7/5 Google,263
Soya Sushi Bar,25.81085,-80.382726,11402 NW 41st St #116,"Doral, FL 33178",Doral,Japanese,$$$,4.9/5 Google,2596
Sokai Sushi Bar,25.83927,-80.371178,10726 NW 74th St,"Doral, FL 33166",Doral,Sushi,$$,4.9/5 Google,1382
Luka Restaurant and Coffee,25.81085,-80.382726,11402 NW 41st St #112,"Doral, FL 33178",Doral,Latin American,$$,4.9/5 Google,1271
Miami To Brazil Rodizio,25.796578,-80.343819,9136 NW 25th St,"Doral, FL 33172",Doral,Brazilian,$$$,4.9/5 Google,289
Bonsai Sushi Bar,25.82575,-80.371938,10832 NW 58th St,"Doral, FL 33178",Doral,Sushi,$$,5.0/5 Google,395
Las Vegas Cuban Cuisine,25.819601,-80.336221,8552 NW 53rd St,"Doral, FL 33166",Doral,Cuban,$$,4.8/5 Google,1048
Casa Mariano,25.797994,-80.329722,8200 NW 27th St Ste 106,"Doral, FL 33122",Doral,Mediterranean,$$$,4.7/5 Google,380
Sabor Venezolano Doral,25.839286,-80.371037,10722 NW 74th St,"Doral, FL 33166",Doral,Venezuelan,$$,4.8/5 Google,701
La Crema Food and Grill,25.796214,-80.323827,7800 NW 25th St #16,"Doral, FL 33166",Doral,Caribbean,$$,4.8/5 Google,636
Divino Ceviche,25.798208,-80.324645,2629 NW 79th Ave,"Doral, FL 33122",Doral,Peruvian,$$,4.6/5 Google,578
Rossitto's Italian Gourmet Market & Eatery,26.232283,-80.09681,2663 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Italian,$$,4.9/5 Google,331
RGS Steakhouse,26.21097,-80.117757,360 E McNab Rd,"Pompano Beach, FL 33060",Pompano Beach,Steakhouse,$$$,4.8/5 Google,542
Taj Darbar Indian Cuisine,26.256486,-80.101713,1901 N Federal Hwy Ste E112,"Pompano Beach, FL 33062",Pompano Beach,Indian,$$,4.9/5 Google,268
Aromas del Peru,26.232553,-80.091615,1 N Ocean Blvd Ste 102,"Pompano Beach, FL 33062",Pompano Beach,Peruvian,$$,4.7/5 Google,433
La Veranda,26.232057,-80.102302,2121 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Italian,$$,4.5/5 Google,451
Nonna's Bistro & Cafe,26.26022,-80.084724,2608 N Ocean Blvd,"Pompano Beach, FL 33062",Pompano Beach,Argentine,$$,4.7/5 Google,247
Ay Chavela Tacos and Cantina,26.231211,-80.114601,900 E Atlantic Blvd #8-10,"Pompano Beach, FL 33060",Pompano Beach,Mexican,$,4.6/5 Google,135
YAMU Thai Japanese Restaurant,26.26022,-80.084724,2608 N Ocean Blvd #5,"Pompano Beach, FL 33062",Pompano Beach,Asian Fusion,$$,4.8/5 Google,179
1804 Haitian Pizza & Fritay,26.228651,-80.103123,427 S Federal Hwy,"Pompano Beach, FL 33060",Pompano Beach,Haitian,$,4.7/5 Google,169
The Vault Bar & Restaurant,26.232594,-80.124563,61 NE 1st St Ste 1,"Pompano Beach, FL 33060",Pompano Beach,American,$$,4.8/5 Google,123
Kin Asian Street Food,26.222679,-80.125539,143 SW 6th St,"Pompano Beach, FL 33060",Pompano Beach,Asian,$,4.6/5 Google,364
Affendi Grill,26.231687,-80.095745,2780 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Mediterranean,$,4.7/5 Google,140
9 Face Sushi Cafe,26.231852,-80.090584,3422 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Sushi,$$,4.7/5 Google,266
Sea Mario Italian Restaurant,26.224556,-80.123541,451 S Cypress Rd,"Pompano Beach, FL 33060",Pompano Beach,Italian,$$,4.7/5 Google,117
Chef Dee's,26.279631,-80.097488,3919 N Federal Hwy,"Pompano Beach, FL 33064",Pompano Beach,Seafood,$$,4.6/5 Google,254
Vinhus Restaurant and Grill,26.232058,-80.10172,2201 E Atlantic Blvd,"Pompano Beach, FL 33062",Pompano Beach,Portuguese,$$,4.5/5 Google,284
Just Thai,26.316482,-80.088932,1098 E Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,Thai,$$,4.7/5 Google,99
Uncle Kimmy's,26.306771,-80.094228,803 SE 8th St,"Deerfield Beach, FL 33441",Deerfield Beach,American,$$,4.7/5 Google,139
Lucky Lou's Raw Bar,26.315791,-80.078114,123 NE 20th Ave,"Deerfield Beach, FL 33441",Deerfield Beach,Seafood,$$,4.5/5 Google,170
Phat Boy Sushi Kitchen & Bar,26.305633,-80.093218,949 S Federal Hwy,"Deerfield Beach, FL 33441",Deerfield Beach,Japanese,$$,4.4/5 Google,340
Fat Boyz Barbecue Restaurant,26.315542,-80.087292,1200 E Hillsboro Blvd,"Deerfield Beach, FL 33441",Deerfield Beach,BBQ,$$,4.3/5 Google,632
